500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900
0.187988,-0.116699,0.204956,-0.018921,0.094116,0.205688,0.005127,-0.105469,0.059814,-0.18689,-0.173218,-0.205078,0.074829,0.118286,0.041504
0.187988,-0.115967,0.204712,-0.019409,0.093628,0.205811,0.004639,-0.104614,0.060913,-0.186279,-0.172729,-0.204712,0.07373,0.119263,0.041748
0.187988,-0.116211,0.20459,-0.020142,0.093262,0.205933,0.003906,-0.104126,0.061523,-0.185791,-0.172119,-0.204102,0.072754,0.120483,0.043091
0.188354,-0.115845,0.204712,-0.020752,0.092529,0.205933,0.003296,-0.103149,0.0625,-0.185669,-0.171753,-0.203857,0.071655,0.121094,0.044434
0.188354,-0.115234,0.204102,-0.021362,0.091675,0.205933,0.002563,-0.102539,0.063599,-0.185059,-0.171021,-0.203857,0.070679,0.122437,0.04541
0.188843,-0.115112,0.20459,-0.021851,0.091431,0.206543,0.001709,-0.101807,0.064453,-0.184814,-0.17041,-0.203979,0.069702,0.123169,0.046631
0.188843,-0.11499,0.204102,-0.022461,0.090698,0.205933,0.001831,-0.101196,0.065186,-0.184448,-0.1698,-0.204102,0.06897,0.124512,0.047852
0.188965,-0.114746,0.204102,-0.023071,0.089966,0.206421,0.000854,-0.100586,0.065918,-0.18396,-0.169434,-0.203979,0.067871,0.125122,0.04895
0.188965,-0.11438,0.203979,-0.02356,0.089478,0.206543,0.000122,-0.099854,0.066895,-0.183838,-0.168823,-0.203979,0.067139,0.126099,0.050293
0.188965,-0.114014,0.203857,-0.023926,0.089111,0.206543,-0.000732,-0.099365,0.067871,-0.18335,-0.168457,-0.203369,0.065918,0.127075,0.051758
0.189209,-0.113403,0.203979,-0.024658,0.088623,0.206665,-0.001465,-0.098511,0.068726,-0.182739,-0.167847,-0.203003,0.064941,0.127808,0.052856
0.189575,-0.113159,0.203857,-0.025146,0.087891,0.206665,-0.002075,-0.097778,0.069458,-0.182495,-0.167236,-0.202881,0.063721,0.129028,0.053955
0.189697,-0.112671,0.203613,-0.025757,0.087524,0.206665,-0.002563,-0.097046,0.070435,-0.182007,-0.166748,-0.202881,0.062378,0.130005,0.055054
0.189819,-0.112427,0.203491,-0.026245,0.086914,0.206787,-0.003418,-0.096436,0.071411,-0.181641,-0.166138,-0.202637,0.060791,0.130981,0.056641
0.189941,-0.112061,0.203735,-0.026611,0.086426,0.206909,-0.003784,-0.095581,0.072388,-0.181274,-0.165771,-0.202515,0.061157,0.131836,0.057617
0.190063,-0.111816,0.203369,-0.027466,0.085815,0.207153,-0.004761,-0.094971,0.072998,-0.180908,-0.164917,-0.202393,0.059326,0.132935,0.05896
0.190063,-0.111572,0.203247,-0.027832,0.085449,0.207153,-0.005371,-0.09436,0.073975,-0.180298,-0.164307,-0.202148,0.05835,0.133911,0.060303
0.19043,-0.111328,0.203125,-0.028442,0.084839,0.207153,-0.006104,-0.093506,0.074951,-0.180054,-0.163818,-0.20166,0.057251,0.134644,0.061401
0.190552,-0.110718,0.203125,-0.028931,0.083984,0.207031,-0.006714,-0.092773,0.07605,-0.179443,-0.163208,-0.201172,0.05603,0.135864,0.0625
0.190674,-0.110596,0.202881,-0.029419,0.083618,0.207153,-0.007568,-0.092041,0.076904,-0.179199,-0.16272,-0.200928,0.05481,0.136719,0.063965
0.190552,-0.110107,0.203003,-0.030151,0.082886,0.207153,-0.008179,-0.091187,0.077515,-0.178833,-0.161987,-0.200806,0.053711,0.137573,0.065063
0.191284,-0.109741,0.203003,-0.030762,0.08252,0.207153,-0.008789,-0.090576,0.078491,-0.178223,-0.161255,-0.200684,0.05249,0.13855,0.066284
0.190552,-0.109131,0.203003,-0.03125,0.081787,0.207153,-0.009399,-0.089966,0.078613,-0.177979,-0.160522,-0.200439,0.051514,0.139404,0.067383
0.191162,-0.109009,0.202881,-0.031738,0.081665,0.207397,-0.010254,-0.089111,0.079712,-0.177124,-0.160278,-0.200317,0.050293,0.140137,0.068481
0.191162,-0.108643,0.202881,-0.032227,0.080811,0.207397,-0.010742,-0.088257,0.080688,-0.17688,-0.159668,-0.199829,0.049316,0.141113,0.069824
0.191406,-0.108398,0.202759,-0.032715,0.080444,0.207642,-0.011597,-0.087769,0.081665,-0.176636,-0.158691,-0.200195,0.048462,0.141846,0.070801
0.191162,-0.107788,0.202881,-0.033325,0.079834,0.207764,-0.012451,-0.086914,0.082397,-0.176025,-0.158203,-0.199585,0.046997,0.1427,0.072021
0.191406,-0.107422,0.202759,-0.033813,0.079346,0.207764,-0.013062,-0.086304,0.08313,-0.175415,-0.157715,-0.199219,0.045898,0.143433,0.073364
0.191406,-0.107056,0.202759,-0.03418,0.078735,0.207886,-0.01355,-0.085571,0.083984,-0.175049,-0.15686,-0.198853,0.0448,0.144531,0.074341
0.191528,-0.106812,0.202515,-0.035034,0.078247,0.208008,-0.01416,-0.084839,0.084839,-0.174194,-0.156128,-0.19873,0.043457,0.145386,0.075562
0.19165,-0.106445,0.202515,-0.0354,0.077637,0.207886,-0.014893,-0.084229,0.085205,-0.173584,-0.155762,-0.198242,0.042358,0.146362,0.07666
0.191895,-0.106201,0.202271,-0.036133,0.077271,0.20813,-0.015625,-0.083496,0.08606,-0.17334,-0.154907,-0.198242,0.041138,0.146851,0.077637
0.192261,-0.105835,0.202271,-0.036499,0.07666,0.20813,-0.016235,-0.082886,0.086792,-0.172729,-0.154297,-0.197754,0.040283,0.147949,0.078979
0.192383,-0.105713,0.202148,-0.037109,0.07605,0.208008,-0.016846,-0.082153,0.087891,-0.172363,-0.153564,-0.197388,0.03894,0.148682,0.079956
0.192749,-0.10498,0.202271,-0.037598,0.075439,0.20813,-0.017456,-0.081299,0.088623,-0.171875,-0.15271,-0.197144,0.03772,0.149536,0.081299
0.192749,-0.104858,0.202026,-0.038086,0.074951,0.208252,-0.018311,-0.080444,0.0896,-0.171143,-0.1521,-0.196655,0.036621,0.150269,0.08252
0.192627,-0.104492,0.201782,-0.038452,0.074219,0.208496,-0.019043,-0.079468,0.089966,-0.170654,-0.151611,-0.196289,0.035767,0.151367,0.083496
0.192871,-0.104126,0.201904,-0.039307,0.07373,0.20813,-0.019653,-0.078857,0.091064,-0.170166,-0.150879,-0.196411,0.034424,0.151978,0.084717
0.192993,-0.10376,0.201782,-0.039917,0.073364,0.208252,-0.020386,-0.078247,0.091675,-0.169434,-0.150269,-0.196045,0.033447,0.153076,0.085938
0.193115,-0.103271,0.20166,-0.040161,0.072876,0.208374,-0.02124,-0.077515,0.092529,-0.169067,-0.149658,-0.195801,0.032227,0.153931,0.086548
0.193359,-0.102905,0.20166,-0.040649,0.072388,0.208496,-0.021729,-0.076782,0.093384,-0.168701,-0.148804,-0.195679,0.031128,0.154663,0.088379
0.193359,-0.103149,0.201416,-0.041138,0.071655,0.208374,-0.022217,-0.075928,0.094116,-0.168091,-0.148315,-0.194946,0.029785,0.155518,0.089111
0.193481,-0.102539,0.20105,-0.041626,0.071045,0.208496,-0.022949,-0.075439,0.094849,-0.167603,-0.147827,-0.19458,0.028809,0.156128,0.090088
0.193604,-0.102295,0.200928,-0.042236,0.070923,0.208496,-0.02356,-0.074585,0.095581,-0.166992,-0.146484,-0.194214,0.027832,0.157104,0.091553
0.193604,-0.101685,0.200684,-0.042969,0.070068,0.208618,-0.024414,-0.07373,0.096558,-0.166504,-0.146606,-0.19397,0.026489,0.157715,0.092529
0.193604,-0.101562,0.200439,-0.043213,0.069702,0.208618,-0.025146,-0.07312,0.097168,-0.166138,-0.14563,-0.193726,0.025391,0.158447,0.09375
0.19397,-0.101196,0.200439,-0.043945,0.069214,0.208374,-0.025635,-0.072266,0.0979,-0.165649,-0.144775,-0.193359,0.024414,0.158813,0.094849
0.194092,-0.100952,0.200195,-0.044434,0.068481,0.208618,-0.026367,-0.071289,0.098511,-0.164917,-0.144165,-0.192993,0.023315,0.160645,0.095825
0.194214,-0.100464,0.200073,-0.0448,0.067627,0.208618,-0.027344,-0.070679,0.099365,-0.164551,-0.143677,-0.192627,0.022339,0.160889,0.096924
0.194336,-0.099854,0.199707,-0.04541,0.067505,0.208374,-0.028076,-0.069946,0.10022,-0.164062,-0.142944,-0.192383,0.02124,0.161499,0.098145
0.19458,-0.099854,0.199585,-0.045898,0.066772,0.208496,-0.028931,-0.069214,0.101074,-0.16333,-0.141968,-0.192017,0.020386,0.162231,0.099365
0.19458,-0.099609,0.199463,-0.046387,0.06604,0.20874,-0.028931,-0.068481,0.101685,-0.16272,-0.141113,-0.191528,0.019165,0.162964,0.100464
0.194702,-0.099121,0.199463,-0.046875,0.06543,0.20874,-0.030273,-0.067627,0.102539,-0.162109,-0.140259,-0.191162,0.018066,0.163696,0.10144
0.195068,-0.098877,0.199341,-0.047363,0.065186,0.208618,-0.031006,-0.06665,0.103271,-0.161621,-0.139771,-0.190796,0.016846,0.164673,0.102539
0.19519,-0.098511,0.199097,-0.047974,0.064453,0.208618,-0.03186,-0.06604,0.103882,-0.161011,-0.13916,-0.190308,0.015991,0.165283,0.10376
0.195312,-0.098267,0.199097,-0.048706,0.063965,0.208496,-0.032593,-0.065552,0.104858,-0.160522,-0.138428,-0.189941,0.014648,0.16626,0.104858
0.195312,-0.0979,0.198975,-0.049072,0.063232,0.208618,-0.033325,-0.064209,0.105469,-0.160034,-0.137573,-0.189819,0.01355,0.166748,0.105835
0.195557,-0.097656,0.19873,-0.049683,0.062744,0.208862,-0.034058,-0.063843,0.106201,-0.159302,-0.136597,-0.189331,0.012451,0.16748,0.107056
0.195557,-0.097412,0.198608,-0.050049,0.06189,0.208618,-0.03479,-0.062988,0.106934,-0.158813,-0.135986,-0.188843,0.011108,0.168457,0.10791
0.195801,-0.096924,0.198242,-0.050537,0.061646,0.208618,-0.035645,-0.062378,0.107788,-0.158325,-0.135376,-0.188477,0.010132,0.168945,0.109375
0.195801,-0.096436,0.197998,-0.051147,0.060913,0.208618,-0.036499,-0.061646,0.108521,-0.157837,-0.134399,-0.188232,0.008789,0.1698,0.110229
0.196167,-0.095947,0.197876,-0.05188,0.060303,0.208618,-0.037476,-0.060913,0.109131,-0.157104,-0.133789,-0.187744,0.007812,0.170288,0.111328
0.195679,-0.095581,0.197632,-0.052368,0.059814,0.208618,-0.037964,-0.059937,0.109497,-0.156738,-0.133057,-0.187256,0.006836,0.170898,0.112549
0.195923,-0.095459,0.197388,-0.052856,0.059204,0.208618,-0.03894,-0.059082,0.110107,-0.156128,-0.13208,-0.187012,0.005493,0.171875,0.113525
0.195923,-0.095093,0.197388,-0.053467,0.058472,0.208496,-0.039551,-0.058472,0.111694,-0.155396,-0.13147,-0.186035,0.004517,0.172363,0.11438
0.196167,-0.094604,0.197021,-0.054199,0.057861,0.208618,-0.040405,-0.057739,0.111938,-0.154785,-0.130737,-0.186157,0.003662,0.173096,0.115723
0.196411,-0.094238,0.197021,-0.054443,0.057495,0.208496,-0.041016,-0.056763,0.112793,-0.154053,-0.129761,-0.185425,0.002563,0.173706,0.116821
0.196533,-0.093994,0.196777,-0.05481,0.056763,0.208496,-0.041504,-0.05603,0.113525,-0.153442,-0.129028,-0.185059,0.001587,0.17395,0.117798
0.196533,-0.093628,0.196655,-0.055298,0.056152,0.208618,-0.042358,-0.055176,0.114136,-0.152588,-0.128296,-0.184692,0.00061,0.175049,0.118652
0.196655,-0.093384,0.196533,-0.055786,0.055786,0.208374,-0.043213,-0.054688,0.114868,-0.152222,-0.127563,-0.184326,-0.000732,0.175415,0.119873
0.196655,-0.092896,0.196411,-0.056519,0.055054,0.208496,-0.044067,-0.053833,0.115356,-0.151611,-0.126831,-0.183838,-0.001831,0.176147,0.121094
0.196777,-0.092407,0.196045,-0.056274,0.054565,0.208252,-0.0448,-0.053101,0.116211,-0.151123,-0.126099,-0.183594,-0.002808,0.176758,0.121948
0.196899,-0.092163,0.196045,-0.057373,0.053833,0.208374,-0.045654,-0.052368,0.117065,-0.150269,-0.125244,-0.182861,-0.004028,0.177734,0.123047
0.197144,-0.091797,0.195801,-0.057739,0.053345,0.20813,-0.046021,-0.051758,0.11792,-0.14978,-0.12439,-0.182617,-0.005127,0.178101,0.124146
0.197021,-0.091431,0.195557,-0.058228,0.052734,0.208252,-0.046875,-0.050903,0.118286,-0.14917,-0.123535,-0.182251,-0.006226,0.178711,0.125244
0.197266,-0.090942,0.19519,-0.05896,0.052246,0.20813,-0.047607,-0.050049,0.119019,-0.14856,-0.122681,-0.181763,-0.007324,0.179443,0.126343
0.19751,-0.090576,0.194946,-0.059204,0.051514,0.20813,-0.04834,-0.049561,0.119629,-0.148071,-0.12207,-0.181274,-0.008179,0.17981,0.127319
0.197632,-0.090332,0.194702,-0.059692,0.050781,0.207886,-0.049072,-0.048706,0.120605,-0.147461,-0.121094,-0.180786,-0.009766,0.180542,0.128296
0.197632,-0.089966,0.194946,-0.060547,0.050293,0.208008,-0.049805,-0.047852,0.12146,-0.146606,-0.120361,-0.180298,-0.01062,0.181274,0.129395
0.197876,-0.089233,0.194336,-0.060669,0.049561,0.207764,-0.050415,-0.047119,0.121826,-0.145874,-0.119385,-0.179688,-0.011841,0.181763,0.130615
0.197876,-0.089233,0.19458,-0.061279,0.049072,0.207764,-0.051392,-0.046387,0.122681,-0.145264,-0.118774,-0.179321,-0.012939,0.182373,0.130859
0.197998,-0.088867,0.194336,-0.061768,0.048584,0.207642,-0.052002,-0.045776,0.123413,-0.144653,-0.11792,-0.178955,-0.014038,0.182861,0.132446
0.19812,-0.088379,0.193604,-0.062256,0.047729,0.207764,-0.052856,-0.045166,0.124146,-0.143921,-0.117065,-0.178589,-0.015381,0.183594,0.133423
0.198242,-0.087891,0.19458,-0.062622,0.047241,0.207764,-0.053589,-0.044312,0.125,-0.143188,-0.116577,-0.177856,-0.016235,0.184448,0.134033
0.198608,-0.087769,0.193848,-0.063477,0.046631,0.207397,-0.054321,-0.043701,0.125488,-0.142578,-0.115356,-0.177002,-0.017456,0.18457,0.135498
0.198608,-0.08728,0.193481,-0.063965,0.046021,0.207397,-0.054932,-0.042847,0.126099,-0.141724,-0.11499,-0.17688,-0.018677,0.185303,0.136353
0.198608,-0.086914,0.193237,-0.064453,0.045166,0.207275,-0.055664,-0.042114,0.126953,-0.140991,-0.114014,-0.176392,-0.019653,0.186035,0.137207
0.198853,-0.086548,0.193481,-0.064941,0.044678,0.207153,-0.056274,-0.041016,0.127563,-0.140381,-0.113281,-0.175659,-0.020874,0.186035,0.138184
0.198975,-0.086304,0.193115,-0.06543,0.044189,0.207031,-0.056763,-0.040283,0.128296,-0.139648,-0.112427,-0.175049,-0.022217,0.187134,0.13916
0.198853,-0.086182,0.192871,-0.06604,0.043701,0.207642,-0.057739,-0.039551,0.129028,-0.139038,-0.11145,-0.174316,-0.023071,0.1875,0.140137
0.199097,-0.085571,0.192749,-0.066528,0.042725,0.207153,-0.057983,-0.038696,0.129761,-0.138184,-0.11084,-0.173828,-0.02417,0.187866,0.140869
0.199219,-0.085327,0.192383,-0.067017,0.042358,0.207031,-0.058838,-0.038086,0.130249,-0.137329,-0.109863,-0.173462,-0.025391,0.188477,0.141846
0.199585,-0.084839,0.192139,-0.067505,0.041748,0.206787,-0.05957,-0.037354,0.130859,-0.136597,-0.109131,-0.172852,-0.026367,0.188965,0.142456
0.199707,-0.084595,0.191895,-0.067993,0.041016,0.206909,-0.060425,-0.036499,0.131592,-0.13623,-0.108032,-0.172119,-0.027466,0.189331,0.143433
0.199585,-0.084229,0.192017,-0.068481,0.040405,0.206665,-0.061401,-0.035767,0.132446,-0.135498,-0.1073,-0.171509,-0.02832,0.190063,0.144531
0.199463,-0.08374,0.19165,-0.068848,0.040039,0.206909,-0.06189,-0.034912,0.132935,-0.134766,-0.106567,-0.170898,-0.029907,0.19043,0.145508
0.199707,-0.083252,0.191406,-0.069458,0.039307,0.206665,-0.0625,-0.03418,0.133667,-0.134033,-0.105713,-0.170288,-0.030762,0.190918,0.146362
0.199707,-0.083008,0.191162,-0.07019,0.038696,0.206543,-0.063232,-0.033447,0.134277,-0.133301,-0.104858,-0.169678,-0.03186,0.191406,0.147217
0.199829,-0.082642,0.191284,-0.070557,0.038208,0.206665,-0.063721,-0.032715,0.13501,-0.13269,-0.103882,-0.168945,-0.033325,0.192139,0.148193
0.200073,-0.082397,0.190796,-0.070923,0.037842,0.206421,-0.064575,-0.03186,0.135986,-0.131958,-0.103271,-0.168457,-0.03418,0.192383,0.148926
0.200073,-0.082031,0.190552,-0.071655,0.037109,0.206421,-0.06543,-0.031006,0.136353,-0.131226,-0.102539,-0.167725,-0.035278,0.192871,0.149902
0.199951,-0.081543,0.190674,-0.072021,0.036743,0.206299,-0.06604,-0.030396,0.137085,-0.130615,-0.10144,-0.167114,-0.036377,0.193481,0.150757
0.200439,-0.081055,0.190308,-0.072632,0.035767,0.206421,-0.066895,-0.029541,0.137695,-0.129883,-0.10083,-0.166504,-0.037598,0.194092,0.151733
0.200439,-0.080688,0.190186,-0.072876,0.0354,0.206055,-0.067383,-0.028931,0.137573,-0.129028,-0.099854,-0.165894,-0.038696,0.194336,0.152588
0.200317,-0.080322,0.190063,-0.073486,0.03479,0.205933,-0.068237,-0.027954,0.139648,-0.128296,-0.099121,-0.164917,-0.039673,0.194702,0.153564
0.200684,-0.079956,0.189941,-0.073975,0.03418,0.205933,-0.06897,-0.026855,0.139771,-0.127563,-0.098145,-0.164551,-0.040894,0.195068,0.154541
0.200562,-0.07959,0.189819,-0.074219,0.033691,0.205933,-0.069946,-0.026367,0.140259,-0.126831,-0.097168,-0.163818,-0.041748,0.195679,0.154907
0.200928,-0.079224,0.189331,-0.074829,0.032837,0.205811,-0.070435,-0.025635,0.140869,-0.125977,-0.096069,-0.163208,-0.043213,0.196167,0.156006
0.200928,-0.079102,0.189209,-0.075562,0.032349,0.205811,-0.070923,-0.024902,0.141235,-0.125244,-0.095459,-0.162231,-0.044067,0.196533,0.156738
0.200928,-0.078735,0.188965,-0.07605,0.03186,0.205688,-0.071533,-0.023926,0.14209,-0.124512,-0.094727,-0.161621,-0.045288,0.197021,0.157471
0.201294,-0.078369,0.188721,-0.076538,0.031128,0.205444,-0.072266,-0.023071,0.142456,-0.123901,-0.093994,-0.161133,-0.046387,0.197388,0.158203
0.201294,-0.077759,0.188599,-0.077026,0.030518,0.2052,-0.07312,-0.022461,0.143311,-0.123169,-0.092896,-0.160522,-0.047241,0.19812,0.15918
0.201416,-0.077515,0.188354,-0.077515,0.029907,0.205322,-0.07373,-0.021729,0.144043,-0.122192,-0.091919,-0.159912,-0.048462,0.19812,0.160034
0.20166,-0.077393,0.187988,-0.078003,0.029541,0.204956,-0.074463,-0.020874,0.144531,-0.12146,-0.091187,-0.15918,-0.049561,0.198364,0.160889
0.20166,-0.07666,0.187988,-0.078491,0.028809,0.205078,-0.075073,-0.02002,0.145386,-0.120605,-0.090332,-0.158569,-0.050537,0.199219,0.161743
0.201904,-0.076538,0.187866,-0.078979,0.028198,0.204834,-0.075806,-0.019165,0.14563,-0.119873,-0.089478,-0.157715,-0.051636,0.199463,0.162598
0.201904,-0.075806,0.187622,-0.079468,0.02771,0.204712,-0.076538,-0.018677,0.146362,-0.119263,-0.088501,-0.157227,-0.052734,0.199707,0.163086
0.201782,-0.075684,0.187378,-0.080322,0.026855,0.204346,-0.077148,-0.017822,0.146851,-0.11853,-0.087769,-0.15625,-0.053711,0.199951,0.163696
0.201904,-0.075317,0.187378,-0.0802,0.026367,0.204346,-0.077881,-0.016968,0.147705,-0.117676,-0.08667,-0.15564,-0.054932,0.200439,0.164673
0.202148,-0.074829,0.18689,-0.080933,0.025757,0.204224,-0.078735,-0.016113,0.148193,-0.117188,-0.085938,-0.155029,-0.055908,0.200806,0.165771
0.202271,-0.074463,0.186768,-0.081421,0.025146,0.203979,-0.079224,-0.015381,0.148926,-0.116333,-0.085083,-0.154297,-0.057251,0.201172,0.165894
0.202271,-0.074097,0.186523,-0.081787,0.024536,0.203857,-0.080078,-0.014526,0.149536,-0.115845,-0.083984,-0.153564,-0.057983,0.201416,0.166992
0.202393,-0.07373,0.186279,-0.082153,0.023926,0.203735,-0.080566,-0.014038,0.149902,-0.115234,-0.083374,-0.15271,-0.059082,0.201782,0.167847
0.202271,-0.073242,0.186279,-0.082886,0.023438,0.203613,-0.081543,-0.012939,0.150635,-0.114502,-0.08252,-0.1521,-0.060303,0.202271,0.168701
0.202637,-0.072876,0.185547,-0.083008,0.022827,0.203735,-0.082153,-0.012207,0.151123,-0.113647,-0.081421,-0.151489,-0.061279,0.202759,0.169312
0.202759,-0.07251,0.185913,-0.08374,0.022217,0.203247,-0.082764,-0.011353,0.151611,-0.112671,-0.080811,-0.150757,-0.062256,0.202881,0.170166
0.202881,-0.071777,0.185669,-0.084473,0.021606,0.203247,-0.083374,-0.010498,0.152222,-0.112061,-0.079834,-0.14978,-0.063232,0.202881,0.170532
0.202881,-0.071533,0.185425,-0.084961,0.021118,0.202515,-0.083984,-0.009888,0.152954,-0.11145,-0.078979,-0.149292,-0.064331,0.203491,0.171265
0.203003,-0.071167,0.185425,-0.085449,0.020508,0.203247,-0.084839,-0.008789,0.153687,-0.110596,-0.078003,-0.148438,-0.06543,0.203613,0.172241
0.203247,-0.070923,0.185059,-0.085815,0.019897,0.202637,-0.085327,-0.008057,0.154175,-0.109863,-0.077026,-0.147827,-0.066528,0.203735,0.172852
0.203247,-0.070435,0.18457,-0.086426,0.019409,0.202759,-0.086304,-0.007324,0.154663,-0.108887,-0.076294,-0.147461,-0.067505,0.203979,0.173584
0.203247,-0.07019,0.184448,-0.08667,0.018799,0.202637,-0.086914,-0.005859,0.155396,-0.108398,-0.075439,-0.14624,-0.068359,0.203979,0.174072
0.203491,-0.069824,0.184204,-0.08728,0.018188,0.202637,-0.087524,-0.005859,0.155884,-0.107544,-0.074341,-0.145508,-0.06958,0.204224,0.174927
0.203735,-0.069458,0.184082,-0.087891,0.017334,0.202637,-0.088257,-0.004883,0.156738,-0.106812,-0.073364,-0.144775,-0.070801,0.20459,0.175659
0.203613,-0.06897,0.183716,-0.088257,0.016846,0.202393,-0.088867,-0.004028,0.156982,-0.106079,-0.07251,-0.143921,-0.071899,0.204834,0.176392
0.203735,-0.068726,0.183594,-0.088623,0.016235,0.202148,-0.0896,-0.003174,0.157715,-0.10498,-0.071533,-0.143311,-0.072754,0.204956,0.17688
0.203979,-0.068115,0.183105,-0.089111,0.015747,0.201904,-0.090332,-0.002563,0.158081,-0.104248,-0.070679,-0.142578,-0.073853,0.2052,0.177856
0.204224,-0.067749,0.182861,-0.0896,0.015259,0.201782,-0.090942,-0.001709,0.158569,-0.103638,-0.069458,-0.141846,-0.074707,0.205566,0.178345
0.204224,-0.067505,0.182739,-0.090088,0.014404,0.201782,-0.091431,-0.000854,0.159302,-0.102783,-0.068726,-0.140991,-0.075806,0.205688,0.178955
0.204224,-0.067261,0.182495,-0.090698,0.013672,0.201416,-0.091919,0.0,0.159912,-0.101929,-0.067749,-0.140137,-0.076782,0.205811,0.179688
0.204712,-0.066772,0.182373,-0.090942,0.013306,0.201294,-0.092773,0.000854,0.160278,-0.101074,-0.066772,-0.139526,-0.077759,0.205933,0.180298
0.203979,-0.06665,0.182129,-0.091553,0.012695,0.20105,-0.093628,0.001587,0.161011,-0.100464,-0.065674,-0.138794,-0.079102,0.206177,0.181396
0.20459,-0.066406,0.181885,-0.092041,0.012085,0.200928,-0.09436,0.002197,0.161377,-0.099609,-0.064697,-0.137695,-0.080078,0.206421,0.181763
0.204224,-0.06604,0.181885,-0.092529,0.011475,0.200806,-0.094849,0.003052,0.161865,-0.098633,-0.063721,-0.137085,-0.081055,0.206543,0.182251
0.20459,-0.066284,0.181763,-0.092896,0.010742,0.200684,-0.095459,0.003906,0.162598,-0.098022,-0.062988,-0.13623,-0.08252,0.206787,0.182739
0.204224,-0.06604,0.181274,-0.093628,0.010254,0.200439,-0.096069,0.004761,0.163574,-0.096924,-0.06189,-0.135376,-0.08313,0.206909,0.183594
0.20459,-0.065796,0.18103,-0.093872,0.009521,0.200317,-0.096924,0.005615,0.16394,-0.096069,-0.060913,-0.134766,-0.083984,0.207275,0.184082
0.204346,-0.06543,0.180542,-0.094482,0.008789,0.199829,-0.09729,0.006348,0.164551,-0.095581,-0.059814,-0.134399,-0.085083,0.207031,0.184814
